"","locality","province","country","full_loc","longitude","latitude","lat_loc_arcgis","long_loc_arcgis","lat_full_loc_arcgis","long_full_loc_arcgis","lat_loc_google","long_loc_google","lat_full_loc_google","long_full_loc_google"
"464","propriety of Nicoladeli, near Parque Estadual da Serra Furada, municipality of Orleans, SC, Brazil","","","propriety of Nicoladeli, near Parque Estadual da Serra Furada, municipality of Orleans, SC, Brazil",-49.4206,-28.165556,-28.36734,-49.28559,-28.36734,-49.28559,-28.1920731,-49.3930805,-28.1920731,-49.3930805
"465","Ronda do Congonhas, Fazenda Curral Falso, municipality of Bom Jardim da Serra, SC, Brazil","","","Ronda do Congonhas, Fazenda Curral Falso, municipality of Bom Jardim da Serra, SC, Brazil",-49.5522,-28.442778,-28.3403299999999,-49.6245699999999,-28.3403299999999,-49.6245699999999,-28.3403359,-49.6247418,-28.3403359,-49.6247418
"466","Ronda do Congonhas, Fazenda Curral Falso, municipality of Bom Jardim da Serra, SC, Brazil","","","Ronda do Congonhas, Fazenda Curral Falso, municipality of Bom Jardim da Serra, SC, Brazil",-49.5522,-28.442778,-28.3403299999999,-49.6245699999999,-28.3403299999999,-49.6245699999999,-28.3403359,-49.6247418,-28.3403359,-49.6247418
"467","Serra das Bateias, Bairro São Pedro, Alsácia, municipality of Guabiruba, SC, Brazil","","","Serra das Bateias, Bairro São Pedro, Alsácia, municipality of Guabiruba, SC, Brazil",-48.976,-27.040556,-27.0847699999999,-48.9873699999999,-27.0847699999999,-48.9873699999999,-25.3627112,-49.5101481,-25.3627112,-49.5101481
"468","Serra do Quiriri, municipality of Campo Alegre","","","Serra do Quiriri, municipality of Campo Alegre",-48.9956,-26.020833,27.7353800000001,-102.22206,27.7353800000001,-102.22206,-26.1942227,-49.2661065,-26.1942227,-49.2661065
"469","Serra do Quiriri, municipality of Campo Alegre","","","Serra do Quiriri, municipality of Campo Alegre",-48.9956,-26.020833,27.7353800000001,-102.22206,27.7353800000001,-102.22206,-26.1942227,-49.2661065,-26.1942227,-49.2661065
"470","Serra do Quiriri, property of the Ciser company, municipality of Garuva, SC, Brazil","","","Serra do Quiriri, property of the Ciser company, municipality of Garuva, SC, Brazil",-48.9539,-26.025556,-26.0298,-48.8545799999999,-26.0298,-48.8545799999999,-26.0296737,-48.8555034,-26.0296737,-48.8555034
"471","Colinas de São Francisco, municipality of São Francisco de Paula, RS, Brazil","","","Colinas de São Francisco, municipality of São Francisco de Paula, RS, Brazil",-50.625,-29.463333,-29.6921265477856,-51.1202085155163,-29.6921265477856,-51.1202085155163,-29.4521688,-50.572213,-29.4521688,-50.572213
"472","Josafaz, municipality of São Francisco de Paula, RS, Brazil","","","Josafaz, municipality of São Francisco de Paula, RS, Brazil",-50.0711,-29.355556,-29.44744,-50.57796,-29.44744,-50.57796,-29.4475013,-50.5815754,-29.4475013,-50.5815754
"473","Bom Jesus, RS, Brazil","","","Bom Jesus, RS, Brazil",-50.6103,-28.806667,-28.6688799999999,-50.4345,-28.6688799999999,-50.4345,-28.6722293,-50.4349658,-28.6722293,-50.4349658
"474","Santo Antônio, municipality of São Francisco de Paula, RS, Brazil","","","Santo Antônio, municipality of São Francisco de Paula, RS, Brazil",-50.3392,-29.487778,-29.4513283044924,-50.59049510619,-29.4513283044924,-50.59049510619,-29.4475013,-50.5815754,-29.4475013,-50.5815754
"475","Santo Antônio, municipality of São Francisco de Paula, RS, Brazil","","","Santo Antônio, municipality of São Francisco de Paula, RS, Brazil",-50.3392,-29.487778,-29.4513283044924,-50.59049510619,-29.4513283044924,-50.59049510619,-29.4475013,-50.5815754,-29.4475013,-50.5815754
"476","Santo Antônio, municipality of São Francisco de Paula, RS, Brazil","","","Santo Antônio, municipality of São Francisco de Paula, RS, Brazil",-50.3392,-29.487778,-29.4513283044924,-50.59049510619,-29.4513283044924,-50.59049510619,-29.4475013,-50.5815754,-29.4475013,-50.5815754
"477","Serra da Boa União, municipality of Três Forquilhas, RS, Brazil","","","Serra da Boa União, municipality of Três Forquilhas, RS, Brazil",-50.1158,-29.387778,-29.5382099999999,-50.0625199999999,-29.5382099999999,-50.0625199999999,-29.4887375,-50.098305,-29.4887375,-50.098305
"478","Serra do Umbu, municipality of Maquiné, RS, Brazil","","","Serra do Umbu, municipality of Maquiné, RS, Brazil",-50.3239,-29.505,-29.6777799999999,-50.20649,-29.6777799999999,-50.20649,-29.5014559,-50.3225219,-29.5014559,-50.3225219
"479","Serra do Umbu, municipality of Maquiné, RS, Brazil","","","Serra do Umbu, municipality of Maquiné, RS, Brazil",-50.3239,-29.505,-29.6777799999999,-50.20649,-29.6777799999999,-50.20649,-29.5014559,-50.3225219,-29.5014559,-50.3225219
"480","Morro do Inglês, Serra da Ouricana, municipality of Boa Nova, BA, Brazil (paratype of S. gonzagai)","","","Morro do Inglês, Serra da Ouricana, municipality of Boa Nova, BA, Brazil (paratype of S. gonzagai)",-40.1528,-14.388056,-12.490517859,-41.730419083,-12.490517859,-41.730419083,-14.3651348,-40.207606,-14.3651348,-40.207606
"481","base of Morro Peito de Moça , Serra das Lontras, municipality of Arataca, BA, Brazil (paratype of S. gonzagai)","","","base of Morro Peito de Moça , Serra das Lontras, municipality of Arataca, BA, Brazil (paratype of S. gonzagai)",-39.3403,-15.167222,-15.2616599999999,-39.41264,-15.2616599999999,-39.41264,-15.1646399,-39.3457316,-15.1646399,-39.3457316
"482","base of Morro Peito de Moça , Serra das Lontras, municipality of Arataca, BA, Brazil (paratype of S. gonzagai)","","","base of Morro Peito de Moça , Serra das Lontras, municipality of Arataca, BA, Brazil (paratype of S. gonzagai)",-39.3403,-15.167222,-15.2616599999999,-39.41264,-15.2616599999999,-39.41264,-15.1646399,-39.3457316,-15.1646399,-39.3457316
"483","base of Morro Peito de Moça , Serra das Lontras, municipality of Arataca, BA, Brazil (paratype of S. gonzagai)","","","base of Morro Peito de Moça , Serra das Lontras, municipality of Arataca, BA, Brazil (paratype of S. gonzagai)",-39.3403,-15.167222,-15.2616599999999,-39.41264,-15.2616599999999,-39.41264,-15.1646399,-39.3457316,-15.1646399,-39.3457316
"484","base of Morro Peito de Moça , Serra das Lontras, municipality of Arataca, BA, Brazil (paratype of S. gonzagai)","","","base of Morro Peito de Moça , Serra das Lontras, municipality of Arataca, BA, Brazil (paratype of S. gonzagai)",-39.3403,-15.167222,-15.2616599999999,-39.41264,-15.2616599999999,-39.41264,-15.1646399,-39.3457316,-15.1646399,-39.3457316
"485","base of Morro Peito de Moça , Serra das Lontras, municipality of Arataca, BA, Brazil (paratype of S. gonzagai)","","","base of Morro Peito de Moça , Serra das Lontras, municipality of Arataca, BA, Brazil (paratype of S. gonzagai)",-39.3403,-15.167222,-15.2616599999999,-39.41264,-15.2616599999999,-39.41264,-15.1646399,-39.3457316,-15.1646399,-39.3457316
"486","Serra do Pote, municipality of Iguaí, BA, Brazil (paratype of S. gonzagai)","","","Serra do Pote, municipality of Iguaí, BA, Brazil (paratype of S. gonzagai)",-40.1192,-14.650278,-14.75693,-40.08982,-14.75693,-40.08982,-14.7564225,-40.08968,-14.7564225,-40.08968
"487","Serra do Rio Preto , municipality of Iguaí, BA, Brazil (paratype of S. gonzagai)","","","Serra do Rio Preto , municipality of Iguaí, BA, Brazil (paratype of S. gonzagai)",-40.1933,-14.630278,-14.75693,-40.08982,-14.75693,-40.08982,-14.7564225,-40.08968,-14.7564225,-40.08968
"488","Serra do Rio Preto, municipality of Iguaí, BA, Brazil (holotype of S. gonzagai)","","","Serra do Rio Preto, municipality of Iguaí, BA, Brazil (holotype of S. gonzagai)",-40.1933,-14.630278,-14.75693,-40.08982,-14.75693,-40.08982,-14.7564225,-40.08968,-14.7564225,-40.08968
"489","Morro da Caledônia, municipality of Nova Friburgo, RJ, Brazil","","","Morro da Caledônia, municipality of Nova Friburgo, RJ, Brazil",-42.5636,-22.355,-22.28234,-42.53421,-22.28234,-42.53421,-22.2731312,-42.5326592,-22.2731312,-42.5326592
"490","Morro da Caledônia , municipality of Nova Friburgo, RJ, Brazil","","","Morro da Caledônia , municipality of Nova Friburgo, RJ, Brazil",-42.5636,-22.355,-22.28234,-42.53421,-22.28234,-42.53421,-22.2731312,-42.5326592,-22.2731312,-42.5326592
"491","Serra São Bernardo , municipality of Nova Friburgo, RJ, Brazil","","","Serra São Bernardo , municipality of Nova Friburgo, RJ, Brazil",-42.4514,-22.342222,-22.28234,-42.53421,-22.28234,-42.53421,-22.2887261,-42.5340796,-22.2887261,-42.5340796
"492","road to Marmelópolis , municipality of Delfim Moreira, MG, Brazil","","","road to Marmelópolis , municipality of Delfim Moreira, MG, Brazil",-45.2033,-22.544444,-22.5076099999999,-45.2795199999999,-22.5076099999999,-45.2795199999999,-22.4505221,-45.1655282,-22.4505221,-45.1655282
"493","road to Marmelópolis , municipality of Delfim Moreira, MG, Brazil","","","road to Marmelópolis , municipality of Delfim Moreira, MG, Brazil",-45.2033,-22.544444,-22.5076099999999,-45.2795199999999,-22.5076099999999,-45.2795199999999,-22.4505221,-45.1655282,-22.4505221,-45.1655282
"494","Pico do Selado , Monte Verde, municipality of Camanducaia, MG, Brazil","","","Pico do Selado , Monte Verde, municipality of Camanducaia, MG, Brazil",-46.0286,-22.885556,-22.8788499999999,-46.0339999999999,-22.8788499999999,-46.0339999999999,-22.8817673,-46.0243491,-22.8817673,-46.0243491
"495","Pico do Selado , Monte Verde, municipality of Camanducaia, MG, Brazil","","","Pico do Selado , Monte Verde, municipality of Camanducaia, MG, Brazil",-46.0286,-22.885556,-22.8788499999999,-46.0339999999999,-22.8788499999999,-46.0339999999999,-22.8817673,-46.0243491,-22.8817673,-46.0243491
"496","Serra da Vargem Grande , municipality of Divino, MG, Brazil","","","Serra da Vargem Grande , municipality of Divino, MG, Brazil",-42.0714,-20.521111,-19.35038,-43.8234699999999,-19.35038,-43.8234699999999,-20.5,-42.0833333,-20.5,-42.0833333
"497","Serra do Lopo , municipality of Extrema, MG, Brazil","","","Serra do Lopo , municipality of Extrema, MG, Brazil",-46.3175,-22.888056,-22.85392,-46.3183799999999,-22.85392,-46.3183799999999,-22.8451022,-46.3049196,-22.8451022,-46.3049196
"498","Serra do Lopo , municipality of Extrema, MG, Brazil","","","Serra do Lopo , municipality of Extrema, MG, Brazil",-46.3175,-22.888056,-22.85392,-46.3183799999999,-22.85392,-46.3183799999999,-22.8451022,-46.3049196,-22.8451022,-46.3049196
"499","Serra do Lopo , municipality of Extrema, MG, Brazil","","","Serra do Lopo , municipality of Extrema, MG, Brazil",-46.3175,-22.888056,-22.85392,-46.3183799999999,-22.85392,-46.3183799999999,-22.8451022,-46.3049196,-22.8451022,-46.3049196
"500","Registro, municipality of Resende, RJ, Brazil","","","Registro, municipality of Resende, RJ, Brazil",-44.7622,-22.376111,-22.4705299999999,-44.45037,-22.4705299999999,-44.45037,-22.4722561,-44.4649211,-22.4722561,-44.4649211
"501","Registro , municipality of Resende, RJ, Brazil","","","Registro , municipality of Resende, RJ, Brazil",-44.7622,-22.376111,-22.4705299999999,-44.45037,-22.4705299999999,-44.45037,-22.4722561,-44.4649211,-22.4722561,-44.4649211
"502","Registro , municipality of Resende, RJ, Brazil","","","Registro , municipality of Resende, RJ, Brazil",-44.7622,-22.376111,-22.4705299999999,-44.45037,-22.4705299999999,-44.45037,-22.4722561,-44.4649211,-22.4722561,-44.4649211
"503","Pico dos Marins, on the border of Marmelópolis and Piquete municipalities, SP, Brazil","","","Pico dos Marins, on the border of Marmelópolis and Piquete municipalities, SP, Brazil",-45.1322,-22.5,-22.2727715359999,-48.7188652849999,-22.2727715359999,-48.7188652849999,-22.6138536,-45.177103,-22.6138536,-45.177103
"504","Mato Limpo , municipality of Cunha, SP, Brazil","","","Mato Limpo , municipality of Cunha, SP, Brazil",-44.8619,-23.161667,-23.07323,-44.9583,-23.07323,-44.9583,-23.0106935,-44.8961713,-23.0106935,-44.8961713
"505","Ribeirão do Barreiro headwaters, near Fazenda São Miguel, Serra da Bocaina, municipality of São José do Barreiro, SP, Brazil","","","Ribeirão do Barreiro headwaters, near Fazenda São Miguel, Serra da Bocaina, municipality of São José do Barreiro, SP, Brazil",-44.6325,-22.694444,-22.64519,-44.57686,-22.64519,-44.57686,-22.7373155,-44.6157186,-22.7373155,-44.6157186
"506","Ribeirão do Barreiro headwaters , near Fazenda São Miguel, Serra da Bocaina, municipality of São José do Barreiro, SP, Brazil","","","Ribeirão do Barreiro headwaters , near Fazenda São Miguel, Serra da Bocaina, municipality of São José do Barreiro, SP, Brazil",-44.6325,-22.694444,-22.64519,-44.57686,-22.64519,-44.57686,-22.7373155,-44.6157186,-22.7373155,-44.6157186
"507","Ribeirão do Barreiro headwaters , near Fazenda São Miguel, Serra da Bocaina, municipality of São José do Barreiro, SP, Brazil","","","Ribeirão do Barreiro headwaters , near Fazenda São Miguel, Serra da Bocaina, municipality of São José do Barreiro, SP, Brazil",-44.6325,-22.694444,-22.64519,-44.57686,-22.64519,-44.57686,-22.7373155,-44.6157186,-22.7373155,-44.6157186
"508","Ribeirão do Barreiro headwaters , near Fazenda São Miguel, Serra da Bocaina, municipality of São José do Barreiro, SP, Brazil","","","Ribeirão do Barreiro headwaters , near Fazenda São Miguel, Serra da Bocaina, municipality of São José do Barreiro, SP, Brazil",-44.6325,-22.694444,-22.64519,-44.57686,-22.64519,-44.57686,-22.7373155,-44.6157186,-22.7373155,-44.6157186
"509","Serra do Sertão Grande , municipality of Cunha, SP, Brazil","","","Serra do Sertão Grande , municipality of Cunha, SP, Brazil",-45.1269,-23.228333,-23.07323,-44.9583,-23.07323,-44.9583,-23.0106935,-44.8961713,-23.0106935,-44.8961713
"510","Córrego Preto , Bairro Banhado Grande, municipality of Apiaí, SP, Brazil","","","Córrego Preto , Bairro Banhado Grande, municipality of Apiaí, SP, Brazil",-48.6361,-24.397222,-24.51294,-48.84291,-24.51294,-48.84291,-24.5090492,-48.8463899,-24.5090492,-48.8463899
"511","Córrego Preto , Bairro Banhado Grande, municipality of Apiaí, SP, Brazil","","","Córrego Preto , Bairro Banhado Grande, municipality of Apiaí, SP, Brazil",-48.6361,-24.397222,-24.51294,-48.84291,-24.51294,-48.84291,-24.5090492,-48.8463899,-24.5090492,-48.8463899
"512","Córrego Preto , Bairro Banhado Grande, municipality of Apiaí, SP, Brazil","","","Córrego Preto , Bairro Banhado Grande, municipality of Apiaí, SP, Brazil",-48.6361,-24.397222,-24.51294,-48.84291,-24.51294,-48.84291,-24.5090492,-48.8463899,-24.5090492,-48.8463899
"513","Córrego Preto , Bairro Banhado Grande, municipality of Apiaí, SP, Brazil","","","Córrego Preto , Bairro Banhado Grande, municipality of Apiaí, SP, Brazil",-48.6361,-24.397222,-24.51294,-48.84291,-24.51294,-48.84291,-24.5090492,-48.8463899,-24.5090492,-48.8463899
"514","Serra do Macaco , municipality of Barra do Chapéu, SP, Brazil","","","Serra do Macaco , municipality of Barra do Chapéu, SP, Brazil",-49.1728,-24.384167,-24.4725999999999,-49.02462,-24.4725999999999,-49.02462,-24.473261,-49.0244413,-24.473261,-49.0244413
"515","Serra do Macaco , municipality of Barra do Chapéu, SP, Brazil","","","Serra do Macaco , municipality of Barra do Chapéu, SP, Brazil",-49.1728,-24.384167,-24.4725999999999,-49.02462,-24.4725999999999,-49.02462,-24.473261,-49.0244413,-24.473261,-49.0244413
"516","Serra do Macaco , municipality of Barra do Chapéu, SP, Brazil","","","Serra do Macaco , municipality of Barra do Chapéu, SP, Brazil",-49.1728,-24.384167,-24.4725999999999,-49.02462,-24.4725999999999,-49.02462,-24.473261,-49.0244413,-24.473261,-49.0244413
"517","Serra do Macaco , municipality of Barra do Chapéu, SP, Brazil","","","Serra do Macaco , municipality of Barra do Chapéu, SP, Brazil",-49.1728,-24.384167,-24.4725999999999,-49.02462,-24.4725999999999,-49.02462,-24.473261,-49.0244413,-24.473261,-49.0244413
"518","Serra do Macaco , municipality of Barra do Chapéu, SP, Brazil","","","Serra do Macaco , municipality of Barra do Chapéu, SP, Brazil",-49.1728,-24.384167,-24.4725999999999,-49.02462,-24.4725999999999,-49.02462,-24.473261,-49.0244413,-24.473261,-49.0244413
"519","Serra do Macaco , municipality of Barra do Chapéu, SP, Brazil","","","Serra do Macaco , municipality of Barra do Chapéu, SP, Brazil",-49.1728,-24.384167,-24.4725999999999,-49.02462,-24.4725999999999,-49.02462,-24.473261,-49.0244413,-24.473261,-49.0244413
"520","Serra do Macaco , municipality of Barra do Chapéu, SP, Brazil","","","Serra do Macaco , municipality of Barra do Chapéu, SP, Brazil",-49.1728,-24.384167,-24.4725999999999,-49.02462,-24.4725999999999,-49.02462,-24.473261,-49.0244413,-24.473261,-49.0244413
"521","Serra do Macaco , municipality of Barra do Chapéu, SP, Brazil","","","Serra do Macaco , municipality of Barra do Chapéu, SP, Brazil",-49.1728,-24.384167,-24.4725999999999,-49.02462,-24.4725999999999,-49.02462,-24.473261,-49.0244413,-24.473261,-49.0244413
"522","Ribeirão Vermelho, near Jurupará dam, municipality of Piedade, SP, Brazil","","","Ribeirão Vermelho, near Jurupará dam, municipality of Piedade, SP, Brazil",-47.4017,-23.946667,-23.7100599999999,-47.4183199999999,-23.7100599999999,-47.4183199999999,-23.716984,-47.4142293,-23.716984,-47.4142293
"523","highway BR 277 – Serra de São Luís do Purunã, municipality of Campo Largo, PR, Brazil","","","highway BR 277 – Serra de São Luís do Purunã, municipality of Campo Largo, PR, Brazil",-49.6428,-25.456944,-25.45445,-49.51455,-25.45445,-49.51455,-25.4499299,-49.6501705,-25.4499299,-49.6501705
"524","Faxina road, São Luis do Purunã, municipality of Balsa Nova, PR, Brazil","","","Faxina road, São Luis do Purunã, municipality of Balsa Nova, PR, Brazil",-49.6914,-25.439722,-25.4695599877599,-49.7103299944244,-25.4695599877599,-49.7103299944244,-25.4426056,-49.6686836,-25.4426056,-49.6686836
"525","Fazenda Galpão das Almas, near RioTibagi headwaters, on the border of Palmeira and Ponta Grossa municipalities, PR, Brazi","","","Fazenda Galpão das Almas, near RioTibagi headwaters, on the border of Palmeira and Ponta Grossa municipalities, PR, Brazi",-49.8472,-25.289722,-23.3182199827015,-53.0684599993138,-23.3182199827015,-53.0684599993138,-25.4197196,-50.000433,-25.4197196,-50.000433
"526","Fazenda Galpão das Almas, near Rio Tibagi headwaters, on the border of Palmeira and Ponta Grossa municipalities, PR, Brazil","","","Fazenda Galpão das Almas, near Rio Tibagi headwaters, on the border of Palmeira and Ponta Grossa municipalities, PR, Brazil",-49.8472,-25.289722,-23.3182199827015,-53.0684599993138,-23.3182199827015,-53.0684599993138,-25.0986781,-50.2021565,-25.0986781,-50.2021565
